Brand,Model,Variant,Ex-Showroom Price,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Transmission,Gearbox,Drive Type,Fuel Type,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Turning Radius,Front Brake Type,Rear Brake Type,Length,Width,Height,Boot Space,Seating Capacity,Ground Clearance Unladen,Wheel Base,Kerb Weight,Gross Weight,No. of Doors,Power Steering,Air Conditioner,Heater,Adjustable Steering,Height Adjustable Driver Seat,Automatic Climate Control,Accessory Power Outlet,Trunk Light,Vanity Mirror,Rear Reading Lamp,Rear Seat Headrest,Adjustable Headrest,Rear Seat Centre Arm Rest,Rear AC Vents,Cruise Control,Parking Sensors,Real-Time Vehicle Tracking,KeyLess Entry,Engine Start/Stop Button,Voice Commands,USB Charger,Hands-Free Tailgate,Gear Shift Indicator,Luggage Hook & Net,Idle Start-Stop System,Follow Me Home Headlamps,Additional Features (Comfort & Convenience),Power Windows,Cup Holders,Tachometer,Leather Wrapped Steering Wheel,Glove Box,Additional Features (Interior),Adjustable Headlamps,Rear Window Defogger,Wheel Covers,Alloy Wheels,Outside Rear View Mirror Turn Indicators,Integrated Antenna,Projector Headlamps,Automatic Headlamps,Fog Lights,Antenna,Sunroof,Boot Opening,Outside Rear View Mirror (ORVM),Tyre Size,Tyre Type,Wheel Size,LED DRLs,LED Headlamps,LED Fog Lamps,Additional Features (Exterior),Anti-lock Braking System (ABS),Central Locking,No. of Airbags,Driver Airbag,Passenger Airbag,Side Airbag,Side Airbag-Rear,Day & Night Rear View Mirror,Curtain Airbag,Electronic Brakeforce Distribution (EBD),Seat Belt Warning,Tyre Pressure Monitoring System (TPMS),Engine Immobilizer,Electronic Stability Control (ESC),Rear Camera,Anti-Theft Device,Anti-Pinch Power Windows,Speed Alert,Speed Sensing Auto Door Lock,ISOFIX Child Seat Mounts,Pretensioners & Force Limiter Seatbelts,Hill Assist,Impact Sensing Auto Door Unlock,360 View Camera,Global NCAP Safety Rating,Global NCAP Child Safety Rating,Radio,Wireless Phone Charging,Bluetooth Connectivity,Touchscreen,Touchscreen Size,Android Auto,Apple CarPlay,USB Ports,Speakers,Driver Attention Warning,Live Location,Over the Air (OTA) Updates,Google / Alexa Connectivity,Over Speeding Alert,Tow Away Alert,Smartwatch App,Valet Mode,Remote Door Lock/Unlock,Geo-fence Alert,City-wise Prices
Maruti,Maruti Suzuki Ertiga,Ertiga Zxi (O),Rs.10.93 Lakh*Get On-Road Price,K15C Smart Hybrid,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Power,Tilt,5.2 m,Disc,Drum,4395 mm,1735 mm,1690 mm,209 Litres,7,N/A,2380 mm,1150-1205 kg,1760 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,No,Rear,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,Yes,No,Front,N/A,N/A,Manual,N/A,185/65 R15,"Tubeless, Radial",N/A,N/A,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,N/A,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.13.46 Lakh; Mumbai: Rs.12.88 Lakh; Pune: Rs.12.85 Lakh; Hyderabad: Rs.13.83 Lakh; Chennai: Rs.13.48 Lakh; Ahmedabad: Rs.12.23 Lakh; Lucknow: Rs.12.48 Lakh; Jaipur: Rs.13.04 Lakh; Patna: Rs.12.78 Lakh; Chandigarh: Rs.12.65 Lakh
Maruti,Maruti Suzuki Ertiga,Ertiga VXI AT,Rs.11.23 Lakh*Get On-Road Price,K15C Smart Hybrid,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Power,Tilt,5.2 m,Disc,Drum,4395 mm,1735 mm,1690 mm,209 Litres,7,N/A,2380 mm,1150-1205 kg,1785 kg,5,Yes,Yes,Yes,Yes,Yes,No,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,No,Rear,N/A,Yes,No,N/A,N/A,N/A,No,N/A,Yes,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,No,Yes,No,Yes,Yes,Yes,No,No,N/A,N/A,Manual,N/A,185/65 R15,"Tubeless, Radial",15 Inch,N/A,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,N/A,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,No,N/A,No,No,Yes,Front & Rear,N/A,No,N/A,No,N/A,No,No,No,No,No,Bangalore: Rs.13.83 Lakh; Mumbai: Rs.13.23 Lakh; Pune: Rs.13.20 Lakh; Hyderabad: Rs.14.21 Lakh; Chennai: Rs.13.85 Lakh; Ahmedabad: Rs.12.56 Lakh; Lucknow: Rs.12.82 Lakh; Jaipur: Rs.13.40 Lakh; Patna: Rs.13.13 Lakh; Chandigarh: Rs.12.99 Lakh
Maruti,Maruti Suzuki Ertiga,Ertiga ZXI Plus,Rs.11.63 Lakh*Get On-Road Price,K15C Smart Hybrid`,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Power,Tilt,5.2 m,Disc,Drum,4395 mm,1735 mm,1690 mm,209 Litres,7,N/A,2380 mm,1150-1205 kg,1760 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rear,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,Yes,N/A,N/A,N/A,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,Yes,Yes,Front,N/A,N/A,Manual,N/A,185/65 R15,"Tubeless, Radial",N/A,N/A,N/A,N/A,N/A,Yes,Yes,4,Yes,Yes,Yes,No,Yes,N/A,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.14.31 Lakh; Mumbai: Rs.13.69 Lakh; Pune: Rs.13.66 Lakh; Hyderabad: Rs.14.70 Lakh; Chennai: Rs.14.33 Lakh; Ahmedabad: Rs.13.02 Lakh; Lucknow: Rs.13.27 Lakh; Jaipur: Rs.13.87 Lakh; Patna: Rs.13.58 Lakh; Chandigarh: Rs.13.45 Lakh
Maruti,Maruti Suzuki Ertiga,Ertiga ZXI (O) CNG,Rs.11.88 Lakh*Get On-Road Price,K15C,1462 cc,86.63bhp@5500rpm,121.5Nm@4200rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Power,Tilt,5.2 m,Disc,Drum,4395 mm,1735 mm,1690 mm,N/A,7,N/A,2650 mm,1250-1255 kg,1820 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,No,Rear,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,No,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,Yes,No,Front,N/A,N/A,Manual,N/A,185/65 R15,"Tubeless, Radial",N/A,N/A,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,N/A,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.14.63 Lakh; Mumbai: Rs.13.51 Lakh; Pune: Rs.13.48 Lakh; Hyderabad: Rs.15.03 Lakh; Chennai: Rs.14.64 Lakh; Ahmedabad: Rs.13.31 Lakh; Lucknow: Rs.13.56 Lakh; Jaipur: Rs.14.16 Lakh; Patna: Rs.13.88 Lakh; Chandigarh: Rs.13.74 Lakh
Maruti,Maruti Suzuki Ertiga,Ertiga ZXI AT,Rs.12.33 Lakh*Get On-Road Price,K15C Smart Hybrid,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Power,Tilt,5.2 m,Disc,Drum,4395 mm,1735 mm,1690 mm,209 Litres,7,N/A,2380 mm,1150-1205 kg,1785 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,No,Rear,N/A,Yes,Yes,N/A,N/A,N/A,No,N/A,Yes,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,Yes,No,Front,N/A,N/A,Manual,N/A,185/65 R15,"Tubeless, Radial",N/A,N/A,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,N/A,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,N/A,N/A,3 Star,3 Star,Yes,N/A,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.15.16 Lakh; Mumbai: Rs.14.50 Lakh; Pune: Rs.14.47 Lakh; Hyderabad: Rs.15.58 Lakh; Chennai: Rs.15.19 Lakh; Ahmedabad: Rs.13.79 Lakh; Lucknow: Rs.14.06 Lakh; Jaipur: Rs.14.69 Lakh; Patna: Rs.14.39 Lakh; Chandigarh: Rs.14.25 Lakh
Maruti,Maruti Suzuki Ertiga,Ertiga ZXI Plus AT,Rs.13.03 Lakh*Get On-Road Price,K15C Smart Hybrid,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Power,Tilt,5.2 m,Disc,Drum,4395 mm,1735 mm,1690 mm,209 Litres,7,N/A,2380 mm,1150-1205 kg,1785 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rear,N/A,Yes,Yes,N/A,N/A,N/A,No,N/A,Yes,Yes,N/A,N/A,N/A,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,Yes,Yes,Front,N/A,N/A,Manual,N/A,185/65 R15,"Tubeless, Radial",N/A,N/A,N/A,N/A,N/A,Yes,Yes,4,Yes,Yes,Yes,No,Yes,N/A,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.15.99 Lakh; Mumbai: Rs.15.31 Lakh; Pune: Rs.15.28 Lakh; Hyderabad: Rs.16.45 Lakh; Chennai: Rs.16.04 Lakh; Ahmedabad: Rs.14.56 Lakh; Lucknow: Rs.14.85 Lakh; Jaipur: Rs.15.52 Lakh; Patna: Rs.15.19 Lakh; Chandigarh: Rs.15.06 Lakh
Maruti,Maruti Suzuki Brezza,Brezza Lxi,Rs.8.34 Lakh*Get On-Road Price,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,48 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,N/A,Ventilated Disc,Drum,3995 mm,1790 mm,1685 mm,328 Litres,5,198 mm,2500 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,N/A,No,No,Yes,No,Rear,N/A,Yes,No,N/A,No,N/A,Yes,Yes,No,No,N/A,Front & Rear,Front Only,Yes,No,Yes,N/A,N/A,No,Yes,No,N/A,Yes,Yes,No,No,Shark Fin,No,Manual,Powered,215/60 R16,"Tubeless, Radial",16 Inch,No,No,No,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,No,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,No,No,No,No,N/A,No,No,No,No,N/A,N/A,No,No,No,No,No,No,No,No,Bangalore: Rs.9.93 Lakh; Mumbai: Rs.9.71 Lakh; Pune: Rs.9.66 Lakh; Hyderabad: Rs.10.23 Lakh; Chennai: Rs.9.83 Lakh; Ahmedabad: Rs.9.28 Lakh; Lucknow: Rs.9.31 Lakh; Jaipur: Rs.9.95 Lakh; Patna: Rs.9.72 Lakh; Chandigarh: Rs.9.60 Lakh
Maruti,Maruti Suzuki Brezza,Brezza Lxi CNG,Rs.9.29 Lakh*Get On-Road Price,K15C,1462 cc,86.63bhp@5500rpm,121.5Nm@4200rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,N/A,Ventilated Disc,Drum,3995 mm,1790 mm,1685 mm,N/A,5,198 mm,2500 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,N/A,No,No,Yes,No,Rear,N/A,Yes,No,N/A,No,N/A,Yes,Yes,No,No,N/A,Front & Rear,Front Only,Yes,No,Yes,N/A,N/A,No,Yes,No,N/A,Yes,Yes,No,No,Shark Fin,No,Manual,Powered,215/60 R16,"Tubeless, Radial",16 Inch,No,No,No,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,No,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,No,Yes,No,N/A,N/A,No,No,No,No,N/A,No,No,No,No,N/A,N/A,No,No,No,No,No,No,No,No,Bangalore: Rs.11.05 Lakh; Mumbai: Rs.10.42 Lakh; Pune: Rs.10.37 Lakh; Hyderabad: Rs.11.38 Lakh; Chennai: Rs.10.93 Lakh; Ahmedabad: Rs.10.30 Lakh; Lucknow: Rs.10.35 Lakh; Jaipur: Rs.11.07 Lakh; Patna: Rs.10.81 Lakh; Chandigarh: Rs.10.68 Lakh
Maruti,Maruti Suzuki Brezza,Brezza Vxi,Rs.9.70 Lakh*Get On-Road Price,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,48 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,N/A,Ventilated Disc,Drum,3995 mm,1790 mm,1685 mm,328 Litres,5,198 mm,2500 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,N/A,Yes,No,Yes,No,Rear,N/A,Yes,No,N/A,Front,N/A,Yes,Yes,No,No,N/A,Front & Rear,Front Only,Yes,No,Yes,N/A,N/A,Yes,Yes,No,N/A,Yes,Yes,No,No,Shark Fin,No,Manual,Powered,215/60 R16,"Tubeless, Radial",16 Inch,No,No,No,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,4 Star,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,No,No,No,No,No,No,No,Bangalore: Rs.11.52 Lakh; Mumbai: Rs.11.25 Lakh; Pune: Rs.11.20 Lakh; Hyderabad: Rs.11.86 Lakh; Chennai: Rs.11.40 Lakh; Ahmedabad: Rs.10.76 Lakh; Lucknow: Rs.10.79 Lakh; Jaipur: Rs.11.54 Lakh; Patna: Rs.11.26 Lakh; Chandigarh: Rs.11.14 Lakh
Maruti,Maruti Suzuki Brezza,Brezza Vxi CNG,Rs.10.64 Lakh*Get On-Road Price,K15C,1462 cc,86.63bhp@5500rpm,121.5Nm@4200rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,N/A,Ventilated Disc,Drum,3995 mm,1790 mm,1685 mm,N/A,5,198 mm,2500 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,N/A,Yes,No,Yes,No,Rear,N/A,Yes,No,N/A,Front,N/A,Yes,Yes,No,No,N/A,Front & Rear,Front Only,Yes,No,Yes,N/A,N/A,Yes,Yes,No,N/A,Yes,Yes,No,No,Shark Fin,No,Manual,Powered,215/60 R16,"Tubeless, Radial",16 Inch,No,No,No,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,No,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,No,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,No,No,No,No,No,No,No,Bangalore: Rs.13.12 Lakh; Mumbai: Rs.12.12 Lakh; Pune: Rs.12.07 Lakh; Hyderabad: Rs.13.43 Lakh; Chennai: Rs.13.13 Lakh; Ahmedabad: Rs.11.88 Lakh; Lucknow: Rs.12.16 Lakh; Jaipur: Rs.12.76 Lakh; Patna: Rs.12.46 Lakh; Chandigarh: Rs.12.32 Lakh
Maruti,Maruti Suzuki Brezza,Brezza Vxi AT,Rs.11.10 Lakh*Get On-Road Price,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,48 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,N/A,Ventilated Disc,Drum,3995 mm,1790 mm,1685 mm,328 Litres,5,198 mm,2500 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,N/A,Yes,No,Yes,No,Rear,N/A,Yes,No,N/A,Front,N/A,No,Yes,Yes,No,N/A,Front & Rear,Front Only,Yes,No,Yes,N/A,N/A,Yes,Yes,No,N/A,Yes,Yes,No,No,Shark Fin,No,Manual,Powered,215/60 R16,"Tubeless, Radial",16 Inch,No,No,No,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,No,No,No,No,No,No,No,No,Bangalore: Rs.13.67 Lakh; Mumbai: Rs.13.07 Lakh; Pune: Rs.13.02 Lakh; Hyderabad: Rs.13.99 Lakh; Chennai: Rs.13.68 Lakh; Ahmedabad: Rs.12.40 Lakh; Lucknow: Rs.12.66 Lakh; Jaipur: Rs.13.30 Lakh; Patna: Rs.12.96 Lakh; Chandigarh: Rs.12.84 Lakh
Maruti,Maruti Suzuki Brezza,Brezza Zxi,Rs.11.14 Lakh*Get On-Road Price,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,48 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,N/A,Ventilated Disc,Drum,3995 mm,1790 mm,1685 mm,328 Litres,5,198 mm,2500 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,Rear,N/A,Yes,Yes,N/A,Front,N/A,Yes,Yes,No,No,N/A,Front & Rear,Front & Rear,Yes,No,Yes,N/A,N/A,Yes,No,Yes,N/A,Yes,Yes,No,No,Shark Fin,Single Pane,Manual,Powered,215/60 R16,"Tubeless, Radial",N/A,Yes,Yes,No,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,Yes,No,No,No,No,No,No,No,Bangalore: Rs.13.73 Lakh; Mumbai: Rs.13.13 Lakh; Pune: Rs.13.08 Lakh; Hyderabad: Rs.14.05 Lakh; Chennai: Rs.13.74 Lakh; Ahmedabad: Rs.12.43 Lakh; Lucknow: Rs.12.72 Lakh; Jaipur: Rs.13.35 Lakh; Patna: Rs.13.02 Lakh; Chandigarh: Rs.12.90 Lakh
Maruti,Maruti Suzuki Brezza,Brezza Zxi DT,Rs.11.30 Lakh*Get On-Road Price,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,48 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,N/A,Ventilated Disc,Drum,3995 mm,1790 mm,1685 mm,328 Litres,5,198 mm,2500 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,Rear,N/A,Yes,Yes,N/A,Front,N/A,Yes,Yes,No,No,N/A,Front & Rear,Front & Rear,Yes,No,Yes,N/A,N/A,Yes,No,Yes,N/A,Yes,Yes,No,No,Shark Fin,Single Pane,Manual,Powered,215/60 R16,"Tubeless, Radial",N/A,Yes,Yes,No,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,Yes,No,No,No,No,No,No,No,Bangalore: Rs.13.92 Lakh; Mumbai: Rs.13.31 Lakh; Pune: Rs.13.26 Lakh; Hyderabad: Rs.14.25 Lakh; Chennai: Rs.13.94 Lakh; Ahmedabad: Rs.12.60 Lakh; Lucknow: Rs.12.90 Lakh; Jaipur: Rs.13.54 Lakh; Patna: Rs.13.21 Lakh; Chandigarh: Rs.13.08 Lakh
Maruti,Maruti Suzuki Brezza,Brezza Zxi CNG,Rs.12.10 Lakh*Get On-Road Price,K15C,1462 cc,86.63bhp@5500rpm,121.5Nm@4200rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,N/A,Ventilated Disc,Drum,3995 mm,1790 mm,1685 mm,N/A,5,198 mm,2500 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,Rear,N/A,Yes,Yes,N/A,Front,N/A,Yes,Yes,No,No,N/A,Front & Rear,Front & Rear,Yes,No,Yes,N/A,N/A,Yes,No,Yes,N/A,Yes,Yes,No,No,Shark Fin,Single Pane,Manual,Powered,215/60 R16,"Tubeless, Radial",N/A,Yes,Yes,No,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,No,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,No,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,Yes,No,No,No,No,No,No,No,Bangalore: Rs.14.89 Lakh; Mumbai: Rs.13.75 Lakh; Pune: Rs.13.69 Lakh; Hyderabad: Rs.15.24 Lakh; Chennai: Rs.14.90 Lakh; Ahmedabad: Rs.13.49 Lakh; Lucknow: Rs.13.79 Lakh; Jaipur: Rs.14.48 Lakh; Patna: Rs.14.13 Lakh; Chandigarh: Rs.13.99 Lakh
Maruti,Maruti Suzuki Brezza,Brezza Zxi CNG DT,Rs.12.26 Lakh*Get On-Road Price,K15C,1462 cc,86.63bhp@5500rpm,121.5Nm@4200rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,N/A,Ventilated Disc,Drum,3995 mm,1790 mm,1685 mm,N/A,5,198 mm,2500 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,Rear,N/A,Yes,Yes,N/A,Front,N/A,Yes,Yes,No,No,N/A,Front & Rear,Front & Rear,Yes,No,Yes,N/A,N/A,Yes,No,Yes,N/A,Yes,Yes,No,No,Shark Fin,Single Pane,Manual,Powered,215/60 R16,"Tubeless, Radial",N/A,Yes,Yes,No,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,No,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,No,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,Yes,No,No,No,No,No,No,No,Bangalore: Rs.15.08 Lakh; Mumbai: Rs.13.93 Lakh; Pune: Rs.13.87 Lakh; Hyderabad: Rs.15.43 Lakh; Chennai: Rs.15.09 Lakh; Ahmedabad: Rs.13.67 Lakh; Lucknow: Rs.13.97 Lakh; Jaipur: Rs.14.67 Lakh; Patna: Rs.14.31 Lakh; Chandigarh: Rs.14.17 Lakh
