Brand,Model,Variant,Ex-Showroom Price,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Transmission,Gearbox,Drive Type,Fuel Type,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Turning Radius,Front Brake Type,Rear Brake Type,Length,Width,Height,Boot Space,Seating Capacity,Ground Clearance Unladen,Wheel Base,Kerb Weight,Gross Weight,No. of Doors,Power Steering,Air Conditioner,Heater,Adjustable Steering,Height Adjustable Driver Seat,Automatic Climate Control,Accessory Power Outlet,Trunk Light,Vanity Mirror,Rear Reading Lamp,Rear Seat Headrest,Adjustable Headrest,Rear Seat Centre Arm Rest,Rear AC Vents,Cruise Control,Parking Sensors,Real-Time Vehicle Tracking,KeyLess Entry,Engine Start/Stop Button,Voice Commands,USB Charger,Hands-Free Tailgate,Gear Shift Indicator,Luggage Hook & Net,Idle Start-Stop System,Follow Me Home Headlamps,Additional Features (Comfort & Convenience),Power Windows,Cup Holders,Tachometer,Leather Wrapped Steering Wheel,Glove Box,Additional Features (Interior),Adjustable Headlamps,Rear Window Defogger,Wheel Covers,Alloy Wheels,Outside Rear View Mirror Turn Indicators,Integrated Antenna,Projector Headlamps,Automatic Headlamps,Fog Lights,Antenna,Sunroof,Boot Opening,Outside Rear View Mirror (ORVM),Tyre Size,Tyre Type,Wheel Size,LED DRLs,LED Headlamps,LED Fog Lamps,Additional Features (Exterior),Anti-lock Braking System (ABS),Central Locking,No. of Airbags,Driver Airbag,Passenger Airbag,Side Airbag,Side Airbag-Rear,Day & Night Rear View Mirror,Curtain Airbag,Electronic Brakeforce Distribution (EBD),Seat Belt Warning,Tyre Pressure Monitoring System (TPMS),Engine Immobilizer,Electronic Stability Control (ESC),Rear Camera,Anti-Theft Device,Anti-Pinch Power Windows,Speed Alert,Speed Sensing Auto Door Lock,ISOFIX Child Seat Mounts,Pretensioners & Force Limiter Seatbelts,Hill Assist,Impact Sensing Auto Door Unlock,360 View Camera,Global NCAP Safety Rating,Global NCAP Child Safety Rating,Radio,Wireless Phone Charging,Bluetooth Connectivity,Touchscreen,Touchscreen Size,Android Auto,Apple CarPlay,USB Ports,Speakers,Driver Attention Warning,Live Location,Over the Air (OTA) Updates,Google / Alexa Connectivity,Over Speeding Alert,Tow Away Alert,Smartwatch App,Valet Mode,Remote Door Lock/Unlock,Geo-fence Alert,City-wise Prices
Maruti,Maruti Suzuki FRONX,FRONX Delta Plus Opt AMT,Rs.9.38 Lakh*Get On-Road Price,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,4,4,N/A,5-Speed AMT,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,965-975 kg,1450 kg,5,Yes,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,No,No,Rear,No,Yes,No,Yes,Front,N/A,No,N/A,Yes,Yes,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,No,No,No,No,No,Bangalore: Rs.11.13 Lakh; Mumbai: Rs.10.85 Lakh; Pune: Rs.10.76 Lakh; Hyderabad: Rs.11.10 Lakh; Chennai: Rs.11.04 Lakh; Ahmedabad: Rs.10.48 Lakh; Lucknow: Rs.10.43 Lakh; Jaipur: Rs.10.70 Lakh; Patna: Rs.10.87 Lakh; Chandigarh: Rs.10.45 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Delta Plus Turbo,Rs.9.72 Lakh*Get On-Road Price,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,3,4,N/A,5-Speed,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,1015-1030 kg,1480 kg,5,Yes,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,No,No,Rear,No,Yes,No,Yes,Front,N/A,Yes,N/A,Yes,Yes,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,No,No,No,No,No,Bangalore: Rs.11.48 Lakh; Mumbai: Rs.11.23 Lakh; Pune: Rs.11.10 Lakh; Hyderabad: Rs.11.51 Lakh; Chennai: Rs.11.31 Lakh; Ahmedabad: Rs.10.86 Lakh; Lucknow: Rs.10.77 Lakh; Jaipur: Rs.11.01 Lakh; Patna: Rs.11.21 Lakh; Chandigarh: Rs.10.77 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Zeta Turbo,Rs.10.55 Lakh*Get On-Road Price,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,3,4,N/A,5-Speed,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,1015-1030 kg,1480 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,No,Rear,Yes,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,Yes,N/A,Front & Rear,Front Only,Yes,N/A,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,Yes,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.12.91 Lakh; Mumbai: Rs.12.38 Lakh; Pune: Rs.12.25 Lakh; Hyderabad: Rs.12.90 Lakh; Chennai: Rs.12.92 Lakh; Ahmedabad: Rs.11.90 Lakh; Lucknow: Rs.12 Lakh; Jaipur: Rs.12.04 Lakh; Patna: Rs.12.26 Lakh; Chandigarh: Rs.11.79 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Alpha Turbo,Rs.11.47 Lakh*Get On-Road Price,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,3,4,N/A,5-Speed,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,1015-1030 kg,1480 kg,5,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,Yes,N/A,Front & Rear,Front Only,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered & Folding,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,Yes,9 Inch,Yes,Yes,Yes,Front & Rear,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.14.03 Lakh; Mumbai: Rs.13.45 Lakh; Pune: Rs.13.31 Lakh; Hyderabad: Rs.14.02 Lakh; Chennai: Rs.14 Lakh; Ahmedabad: Rs.12.91 Lakh; Lucknow: Rs.13.03 Lakh; Jaipur: Rs.13.08 Lakh; Patna: Rs.13.32 Lakh; Chandigarh: Rs.12.81 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Alpha Turbo DT,Rs.11.63 Lakh*Get On-Road Price,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,3,4,N/A,5-Speed,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,1015-1030 kg,1480 kg,5,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,Yes,N/A,Front & Rear,Front Only,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered & Folding,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,Yes,9 Inch,Yes,Yes,Yes,Front & Rear,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.14.22 Lakh; Mumbai: Rs.13.63 Lakh; Pune: Rs.13.49 Lakh; Hyderabad: Rs.14.22 Lakh; Chennai: Rs.14.21 Lakh; Ahmedabad: Rs.13.09 Lakh; Lucknow: Rs.13.22 Lakh; Jaipur: Rs.13.43 Lakh; Patna: Rs.13.51 Lakh; Chandigarh: Rs.12.99 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Zeta Turbo AT,Rs.11.96 Lakh*Get On-Road Price,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,3,4,N/A,6-Speed AT,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,1055-1060 kg,1480 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,No,Rear,Yes,Yes,Yes,Yes,Front & Rear,N/A,No,N/A,Yes,Yes,N/A,Front & Rear,Front Only,Yes,N/A,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,Yes,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.14.61 Lakh; Mumbai: Rs.14 Lakh; Pune: Rs.13.86 Lakh; Hyderabad: Rs.14.63 Lakh; Chennai: Rs.14.58 Lakh; Ahmedabad: Rs.13.45 Lakh; Lucknow: Rs.13.58 Lakh; Jaipur: Rs.13.62 Lakh; Patna: Rs.13.88 Lakh; Chandigarh: Rs.13.33 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Alpha Turbo AT,Rs.12.88 Lakh*Get On-Road Price,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,3,4,N/A,6-Speed AT,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,1055-1060 kg,1480 kg,5,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Front & Rear,N/A,No,N/A,Yes,Yes,N/A,Front & Rear,Front Only,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered & Folding,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,Yes,9 Inch,Yes,Yes,Yes,Front & Rear,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.15.72 Lakh; Mumbai: Rs.15.07 Lakh; Pune: Rs.14.92 Lakh; Hyderabad: Rs.15.73 Lakh; Chennai: Rs.15.70 Lakh; Ahmedabad: Rs.14.46 Lakh; Lucknow: Rs.14.61 Lakh; Jaipur: Rs.14.66 Lakh; Patna: Rs.14.94 Lakh; Chandigarh: Rs.14.35 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Alpha Turbo DT AT,Rs.13.04 Lakh*Get On-Road Price,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,3,4,N/A,6-Speed AT,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,1055-1060 kg,1480 kg,5,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Front & Rear,N/A,No,N/A,Yes,Yes,N/A,Front & Rear,Front Only,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered & Folding,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,Yes,9 Inch,Yes,Yes,Yes,Front & Rear,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.15.92 Lakh; Mumbai: Rs.15.25 Lakh; Pune: Rs.15.10 Lakh; Hyderabad: Rs.15.93 Lakh; Chennai: Rs.15.90 Lakh; Ahmedabad: Rs.14.64 Lakh; Lucknow: Rs.14.79 Lakh; Jaipur: Rs.15.03 Lakh; Patna: Rs.15.12 Lakh; Chandigarh: Rs.14.53 Lakh
Maruti,Maruti Suzuki Grand Vitara,Grand Vitara Sigma,Rs.10.99 Lakh*Get On-Road Price,K15C With Mild Hybrid System,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,5.4 m,Ventilated Disc,Solid Disc,4345 mm,1795 mm,1645 mm,373 Litres,5,210 mm,2600 mm,1150-1185 kg,1645 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Rear,No,Yes,Yes,No,No,N/A,Yes,N/A,Yes,No,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,N/A,Yes,No,Yes,Yes,Yes,No,N/A,Shark Fin,No,Manual,N/A,215/60 R17,"Tubeless, Radial",17 Inch,N/A,No,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,No,No,No,No,inch,No,No,Yes,No,N/A,No,N/A,No,No,No,No,No,No,No,Bangalore: Rs.13.48 Lakh; Mumbai: Rs.12.90 Lakh; Pune: Rs.12.86 Lakh; Hyderabad: Rs.13.43 Lakh; Chennai: Rs.13.52 Lakh; Ahmedabad: Rs.12.28 Lakh; Lucknow: Rs.12.54 Lakh; Jaipur: Rs.12.71 Lakh; Patna: Rs.12.83 Lakh; Chandigarh: Rs.12.22 Lakh
Maruti,Maruti Suzuki Grand Vitara,Grand Vitara Delta,Rs.12.20 Lakh*Get On-Road Price,K15C With Mild Hybrid System,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,5.4 m,Ventilated Disc,Solid Disc,4345 mm,1795 mm,1645 mm,373 Litres,5,210 mm,2600 mm,1150-1185 kg,1645 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Rear,N/A,Yes,N/A,Yes,No,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,N/A,Yes,No,Yes,Yes,Yes,No,N/A,Shark Fin,No,Manual,N/A,215/60 R17,"Tubeless, Radial",17 Inch,N/A,No,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,N/A,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.14.95 Lakh; Mumbai: Rs.14.31 Lakh; Pune: Rs.14.26 Lakh; Hyderabad: Rs.14.97 Lakh; Chennai: Rs.14.97 Lakh; Ahmedabad: Rs.13.63 Lakh; Lucknow: Rs.13.90 Lakh; Jaipur: Rs.14.09 Lakh; Patna: Rs.14.23 Lakh; Chandigarh: Rs.13.55 Lakh
Maruti,Maruti Suzuki Grand Vitara,Grand Vitara Delta CNG,Rs.13.15 Lakh*Get On-Road Price,K15C,1462 cc,87bhp@5500rpm,121.5Nm@4200rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,5.4 m,Ventilated Disc,Solid Disc,4345 mm,1795 mm,1645 mm,N/A,5,210210 mm,2600 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Rear,N/A,Yes,N/A,Yes,No,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,N/A,Yes,No,Yes,Yes,Yes,No,N/A,Shark Fin,No,Manual,N/A,215/60 R17,"Tubeless, Radial",17 Inch,N/A,No,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,N/A,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.16.10 Lakh; Mumbai: Rs.14.87 Lakh; Pune: Rs.14.83 Lakh; Hyderabad: Rs.16.02 Lakh; Chennai: Rs.16.11 Lakh; Ahmedabad: Rs.14.67 Lakh; Lucknow: Rs.14.98 Lakh; Jaipur: Rs.15.18 Lakh; Patna: Rs.15.33 Lakh; Chandigarh: Rs.14.60 Lakh
Maruti,Maruti Suzuki Grand Vitara,Grand Vitara Delta AT,Rs.13.60 Lakh*Get On-Road Price,K15C With Mild Hybrid System,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,5.4 m,Ventilated Disc,Solid Disc,4345 mm,1795 mm,1645 mm,373 Litres,5,210 mm,2600 mm,1185-1210 kg,1670 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Rear,N/A,No,N/A,Yes,No,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,N/A,Yes,No,Yes,Yes,Yes,No,N/A,Shark Fin,No,Manual,N/A,215/60 R17,"Tubeless, Radial",17 Inch,N/A,No,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,N/A,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.16.64 Lakh; Mumbai: Rs.15.93 Lakh; Pune: Rs.15.88 Lakh; Hyderabad: Rs.16.56 Lakh; Chennai: Rs.16.64 Lakh; Ahmedabad: Rs.15.17 Lakh; Lucknow: Rs.15.48 Lakh; Jaipur: Rs.15.68 Lakh; Patna: Rs.15.85 Lakh; Chandigarh: Rs.15.08 Lakh
Maruti,Maruti Suzuki Grand Vitara,Grand Vitara Zeta,Rs.14.01 Lakh*Get On-Road Price,K15C With Mild Hybrid System,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,5.4 m,Ventilated Disc,Solid Disc,4345 mm,1795 mm,1645 mm,373 Litres,5,210 mm,2600 mm,1150-1185 kg,1645 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Rear,N/A,Yes,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,N/A,No,Yes,Yes,Yes,Yes,Yes,N/A,Shark Fin,No,Manual,N/A,215/60 R17,"Tubeless, Radial",N/A,N/A,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,N/A,Yes,Yes,N/A,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.17.14 Lakh; Mumbai: Rs.16.40 Lakh; Pune: Rs.16.35 Lakh; Hyderabad: Rs.17.04 Lakh; Chennai: Rs.17.15 Lakh; Ahmedabad: Rs.15.62 Lakh; Lucknow: Rs.15.94 Lakh; Jaipur: Rs.16.15 Lakh; Patna: Rs.16.32 Lakh; Chandigarh: Rs.15.53 Lakh
Maruti,Maruti Suzuki Grand Vitara,Grand Vitara Zeta CNG,Rs.14.96 Lakh*Get On-Road Price,K15C,1462 cc,87bhp@5500rpm,121.5Nm@4200rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,5.4 m,Ventilated Disc,Solid Disc,4345 mm,1795 mm,1645 mm,N/A,5,210 mm,2600 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Rear,N/A,No,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,N/A,No,Yes,Yes,Yes,Yes,Yes,N/A,Shark Fin,No,Manual,N/A,215/60 R17,"Tubeless, Radial",N/A,N/A,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,N/A,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.18.30 Lakh; Mumbai: Rs.16.89 Lakh; Pune: Rs.16.85 Lakh; Hyderabad: Rs.18.17 Lakh; Chennai: Rs.18.30 Lakh; Ahmedabad: Rs.16.66 Lakh; Lucknow: Rs.17.02 Lakh; Jaipur: Rs.17.24 Lakh; Patna: Rs.17.42 Lakh; Chandigarh: Rs.16.58 Lakh
Maruti,Maruti Suzuki Grand Vitara,Grand Vitara Zeta AT,Rs.15.41 Lakh*Get On-Road Price,K15C With Mild Hybrid System,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,5.4 m,Ventilated Disc,Solid Disc,4345 mm,1795 mm,1645 mm,373 Litres,5,210 mm,2600 mm,1185-1210 kg,1670 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Rear,N/A,No,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,N/A,No,Yes,Yes,Yes,Yes,Yes,N/A,Shark Fin,No,Manual,N/A,215/60 R17,"Tubeless, Radial",N/A,N/A,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,N/A,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.18.84 Lakh; Mumbai: Rs.18.03 Lakh; Pune: Rs.17.97 Lakh; Hyderabad: Rs.18.71 Lakh; Chennai: Rs.18.83 Lakh; Ahmedabad: Rs.17.16 Lakh; Lucknow: Rs.17.52 Lakh; Jaipur: Rs.17.75 Lakh; Patna: Rs.18.25 Lakh; Chandigarh: Rs.17.06 Lakh
